page,n_orden,provincia_canon,departamento_canon,localidad_canon,footnote,total,georef_id,nombre_oficial,georef_depto,lat,lon,estado,tier,criterio_deteccion,criterio_aceptacion,en_muestra,decidido_por,fecha,confianza,fuente,fuente_url,verificado_geo,nota
v3_p11,190,La Pampa,Realicó,Ingeniero Luiggi,,2016,42133060,Ingeniero Luiggi,Realicó,-35.3885388812863,-64.4675066675315,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,118,Buenos Aires,Escobar,Ingeniero Maschwitz,,4029,0625201004,Ingeniero Maschwitz,Escobar,-34.3892350663582,-58.7378666055156,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v3_p11,547,Buenos Aires,San Pedro,Ingeniero Moneta,,474,06770020,Ingeniero Moneta,San Pedro,-33.9306180352619,-59.7499817721519,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,650,Buenos Aires,Chacabuco,Ingeniero Silveyra,,344,06210A06,Ingeniero Silveyra,Chacabuco,-34.5241326904445,-60.1987544230689,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,422,Buenos Aires,Pellegrini,Ingeniero Thompson,,688,06847010,Ingeniero Thompson,Tres Lomas,-36.6109386160692,-62.9129192105774,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,91,Buenos Aires,Bahía Blanca,Ingeniero White,,6089,0605601003,Ingeniero White,Bahía Blanca,-38.7794923647948,-62.2655806941397,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v3_p11,582,Buenos Aires,Navarro,Ingeniero Williams,,408,06574A04,Ingeniero Williams,Navarro,-34.8944199778223,-59.3728276014711,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,626,Buenos Aires,Pehuajó,Inocencio Sosa,,368,06609020,Inocencio Sosa,Pehuajó,-35.7184196474894,-62.1142777365421,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,133,La Pampa,Chapaleufú,Intendente Alvear,,3385,42056040,Intendente Alvear,Chapaleufú,-35.2347475655164,-63.592068256389,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,690,Buenos Aires,General Alvarado,Iraizoz,,305,06280A07,Yraizoz,General Alvarado,-38.1390600160881,-57.9861794185853,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Yraizoz/General Alvarado [06280A07]
v3_p11,307,Buenos Aires,Bragado,Irala,,1112,06112050,Irala,Bragado,-34.7701861705945,-60.6910180332824,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,412,Buenos Aires,Tandil,Iraola,,707,06791080,Iraola,Tandil,-37.2524438506817,-58.9170090713051,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,454,Buenos Aires,Coronel Dorrego,Irene,,627,06189060,Irene,Coronel Dorrego,-38.5546026656424,-60.6968840425832,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,466,Buenos Aires,Baradero,Ireneo Portela,,592,06070020,Irineo Portela,Baradero,-33.9797918491477,-59.6716798816513,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v3_p11,405,Buenos Aires,General Pinto,Iriarte,,719,06351010,Iriarte,General Pinto,-34.4163049879338,-61.9293054793085,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,217,Buenos Aires,Isla Martín García,Isla Martín García,2,1712,,Isla Martín García (poblado),La Plata,-34.1825,-58.25,confirmado_3.3b,3.3b:manual_coord,manual_coord,documentado_3.3b,no,auto:3.3b(web+doc+guard),2026-07-22,alta,auto + Wikipedia,https://es.wikipedia.org/wiki/Isla_Mart%C3%ADn_Garc%C3%ADa,verde,guard=verde (coord en conjunto permitido)
v3_p11,472,Buenos Aires,25 de Mayo,Islas,,581,06854A09,Islas,25 de Mayo,-35.56780922426,-60.3573710106395,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,725,La Pampa,Catriló,Ivanowsky,,268,42028A01,Ivanowsky,Catriló,-36.5568752328253,-63.4343047684082,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,184,La Pampa,Hucal,Jacinto Aráuz,,2126,42077050,Jacinto Aráuz,Hucal,-38.0829157891983,-63.4294987522777,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,147,Buenos Aires,Luján,Jáuregui,,3113,,José María Jáuregui (Villa Flandria),,-34.6000,-59.1670,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),wikipedia,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_J%C3%A1uregui,verde,"[guard=verde; punto en Luján] Localidad de Luján, llamada Villa Flandria 1978-1990s; hoy José María Jáuregui."
v3_p11,273,Buenos Aires,Brandsen,Jeppener,,1302,06119070,Jeppener,Brandsen,-35.27748443396,-58.2016561578349,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,193,Buenos Aires,Coronel Dorrego,José A. Guisasola,,1967,06189040,El Perdido (Est. José A. Guisasola),Coronel Dorrego,-38.67726,-61.08618,confirmado_3.3b,3.3b:rename,rename,documentado_3.3b,no,auto:3.3b(web+doc+guard),2026-07-22,alta,auto + Wikipedia + Georef,https://es.wikipedia.org/wiki/El_Perdido,verde,guard=verde (coord en conjunto permitido)
v3_p11,415,Buenos Aires,Patagones,José B. Casas,,704,06602040,José B. Casas,Patagones,-40.4357234187303,-62.5430621406046,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,614,Buenos Aires,Magdalena,José Ferrari,,373,06505A04,José Ferrari,Magdalena,-35.2914221376027,-57.8616814984706,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,113,Buenos Aires,Pellegrini,José M. Blanco,,4251,,Tres Lomas (ex Colonia/estación José M. Blanco),,-36.4582,-62.8756,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),OSM Nominatim; treslomas.gob.ar,https://www.treslomas.gob.ar/?q=historia,verde,[guard=verde; punto en Tres Lomas] No existe localidad moderna 'José M. Blanco'. José María Blanco fue el terrateniente que fundó la Colonia Blanco y cedió
v3_p11,642,Buenos Aires,General Alvear,José M. Micheo,,352,,Estación José María Micheo,,-35.8816,-59.9466,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia (Estación José María Micheo),https://es.wikipedia.org/wiki/Estaci%C3%B3n_Jos%C3%A9_Mar%C3%ADa_Micheo,verde,[guard=verde; punto en General Alvear] Paraje/estación en partido General Alvear.
v3_p11,617,Buenos Aires,Lobos,José Santos Arévalo,,372,06483A09,José Santos Arévalo,Lobos,-35.1677635099957,-59.2316864927508,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,444,Buenos Aires,Pergamino,Juan A. de la Peña,,644,06623040,Juan A. de la Peña,Pergamino,-33.8301427502759,-60.4862525474011,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,244,Buenos Aires,Patagones,Juan A. Pradere,,1453,06602050,Juan A. Pradere,Patagones,-39.5993074663141,-62.6499136794715,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,158,Buenos Aires,Leandro N. Alem,Juan B. Alberdi,,2873,,Juan Bautista Alberdi,,-34.4333,-61.8,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia,https://es.wikipedia.org/wiki/Juan_Bautista_Alberdi_(Buenos_Aires),verde,"[guard=verde; punto en Leandro N. Alem] Localidad del partido Leandro N. Alem, BA (km 340 RN7)"
v3_p11,500,Buenos Aires,Saladillo,Juan Blaquier,,547,06707A11,Juan Blaquier,Saladillo,-35.7640554948561,-59.3023068813366,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,604,Buenos Aires,General Juan Madariaga,Juancho,,384,06315A04,Juancho,General Juan Madariaga,-37.1532515083004,-57.0842424414875,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p11,404,Buenos Aires,González Chaves,Juan E. Barra,,720,06014030,Juan E. Barra,Adolfo Gonzales Chaves,-37.8212422280092,-60.4827882028091,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p11,332,Buenos Aires,Bolívar,Juan F. Ibarra,,985,06105020,Juan F. Ibarra,Bolívar,-36.3492149232859,-61.2562947609103,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,418,Buenos Aires,Navarro,Juan J. Almeyra,,696,06574010,José Juan Almeyra,Navarro,-34.92159,-59.54223,confirmado_3.3b,3.3b:rename,rename,documentado_3.3b,no,auto:3.3b(web+doc+guard),2026-07-22,alta,auto + Georef + Wikipedia,https://es.wikipedia.org/wiki/Jos%C3%A9_Juan_Almeyra,verde,guard=verde (coord en conjunto permitido)
v3_p12,136,Buenos Aires,Necochea,Juan N. Fernández,,3326,06581040,Juan N. Fernández,Necochea,-38.0055290684137,-59.2641006486466,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,64,Buenos Aires,Juárez,Juárez,,9535,06084020,Benito Juárez,Benito Juárez,-37.6742571604814,-59.8049089715607,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v3_p12,588,Buenos Aires,Magdalena,Julio Arditi,,402,06505070,Julio Arditi,Magdalena,-35.1286054809893,-57.6470576806293,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,21,Buenos Aires,Junín,Junín,,53489,06413050,Juní­n,Junín,-34.576704518763,-60.9470682040392,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,907,Buenos Aires,Carmen de Areco,Kenny,,103,06161A04,Kenny,Carmen de Areco,-34.3599092307876,-60.0053875163669,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p12,820,Buenos Aires,San Andrés de Giles,Kilómetro 125,,192,,Estación La Valerosa,,-34.5525,-59.5328,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia,https://es.wikipedia.org/wiki/Estaci%C3%B3n_La_Valerosa,verde,"[guard=verde; punto en San Andrés de Giles] Estacion cuyo nombre original era Kilometro 125, renombrada La Valerosa, partido San Andres de Giles, Buenos Aires"
v3_p12,532,Buenos Aires,San Pedro,Kilómetro 158,,495,,Pueblo Doyle,,-33.9033,-59.8210,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),wikipedia,https://es.wikipedia.org/wiki/Estaci%C3%B3n_Doyle,verde,[guard=verde; punto en San Pedro] El pueblo se llamó Kilómetro 158 (luego Ing. Urcelay) antes de renombrarse Pueblo Doyle; depto San Pedro (Buenos Aires).
v3_p12,815,Buenos Aires,Coronel Pringles,Krabbe,,197,06196A04,Krabbe,Coronel Pringles,-37.7827415597865,-61.1428855564657,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p12,438,Buenos Aires,General Arenales,La Angelita,,657,06294060,La Angelita,General Arenales,-34.2618640746608,-60.966032150591,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,281,Buenos Aires,General Guido,Labardén,,1246,06308020,Labardén,General Guido,-36.947434184058,-58.1036445183417,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,294,Buenos Aires,Saladillo,La Barrancosa,,1174,06707A13,La Barrancosa,Saladillo,-35.737832472496,-59.8681165534994,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p12,555,Buenos Aires,Rojas,La Beba,,459,06686010,La Beba,Rojas,-34.1544387870912,-61.0128711169321,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,627,Buenos Aires,Trenque Lauquen,La Carreta,,366,06826030,La Carreta,Trenque Lauquen,-36.2088723944051,-62.2379173261835,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,499,Buenos Aires,General Lamadrid,La Colina,,550,06322020,La Colina,General La Madrid,-37.3595368817448,-61.5360095803567,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,822,Buenos Aires,Ayacucho,La Constancia,,191,06042020,La Constancia,Ayacucho,-37.226183333452,-58.7596022326105,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,898,Buenos Aires,General Las Heras,La Choza,,119,06329020,La Choza,General Las Heras,-34.7813109502068,-59.1110151193181,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,572,Buenos Aires,General Viamonte,La Delfina,,425,06385020,La Delfina,General Viamonte,-34.9437076703516,-61.1586766691658,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,672,Buenos Aires,Carlos Casares,La Dorita,,322,06147A06,La Dorita,Carlos Casares,-35.5909936148223,-61.2412257148602,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p12,222,Buenos Aires,Necochea,La Dulce,,1662,06581050,Nicanor Olivera (La Dulce),Necochea,-38.2830519,-59.2027438,confirmado_3.3b,3.3b:rename,rename,documentado_3.3b,no,auto:3.3b(web+doc+guard),2026-07-22,alta,auto + Georef + Wikipedia (Nicanor Olivera),https://apis.datos.gob.ar/georef/api/localidades?nombre=Nicanor%20Olivera&provincia=Buenos%20Aires,verde,guard=verde (coord en conjunto permitido)
v3_p12,125,Buenos Aires,San Nicolás,La Emilia,,3632,06763030,La Emilia,San Nicolás,-33.3510472526016,-60.3139658525839,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,654,La Pampa,Catriló,La Gloria,,343,42028020,La Gloria,Catriló,-36.5075204631326,-63.7426167387648,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,426,Buenos Aires,Adolfo Alsina,Lago Epecuén,,682,06007A20,Villa Lago Epecuén,Adolfo Alsina,-37.133151583151,-62.8094292058305,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Villa Lago Epecuén/Adolfo Alsina [06007A20]
v3_p12,309,Buenos Aires,Guaminí,Laguna Alsina,,1103,06399050,Laguna Alsina,Guaminí,-36.80905243808,-62.2451480754422,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,430,Buenos Aires,Salto,La Invencible,,672,06714050,La Invencible,Salto,-34.266803967166,-60.3849650377881,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p12,781,La Pampa,Cura-Có,La Japonesa,,225,,Gobernador Duval,,-38.7430,-66.4354,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),osm,"https://nominatim.openstreetmap.org/search?q=Gobernador+Duval,+La+Pampa,+Argentina",verde,"[guard=verde; punto en Curacó] Gobernador Duval, sobre el Río Colorado en depto Curacó (La Pampa); histórica y popularmente conocido como La Japonesa."
