page,n_orden,localidad_canon,provincia_georef,departamento_canon,depto_moderno_esperado,estado,georef_capa,georef_id,georef_nombre,georef_depto,lat,lon,dist_km,candidatos
v3_p21,548,Trebolares,La Pampa,Maracó,Maracó,auto_ok,localidades-censales,42105050,Trebolares,Maracó,-35.5841111323849,-63.5857434452724,,
v3_p21,170,30 de Agosto,Buenos Aires,Trenque Lauquen,Trenque Lauquen,auto_ok,localidades-censales,06826040,30 de Agosto,Trenque Lauquen,-36.2785915674803,-62.545088758002,,
v3_p21,149,Trenel,La Pampa,Trenel,Trenel,auto_ok,localidades-censales,42147030,Trenel,Trenel,-35.6983199310986,-64.1332301983715,,
v3_p21,54,Trenque Lauquen,Buenos Aires,Trenque Lauquen,Trenque Lauquen,auto_ok,localidades-censales,06826050,Trenque Lauquen,Trenque Lauquen,-35.9732603814102,-62.7326360506884,,
v3_p21,134,Tres Algarrobos,Buenos Aires,Carlos Tejedor,Carlos Tejedor,auto_ok,localidades-censales,06154050,Tres Algarrobos,Carlos Tejedor,-35.1955750860716,-62.774391469815,,
v3_p21,30,Tres Arroyos,Buenos Aires,Tres Arroyos,Tres Arroyos,auto_ok,localidades-censales,06833100,Tres Arroyos,Tres Arroyos,-38.377001938002,-60.2747300376261,,
v3_p21,9,3 de Febrero,Buenos Aires,3 de Febrero,Tres de Febrero,flag_sin_match,,,,,,,,
v3_p21,628,Tres Lagunas,Buenos Aires,Adolfo Alsina,Adolfo Alsina,flag_bahra,asentamientos,06007A19,Tres Lagunas,Adolfo Alsina,-37.1403976558238,-63.0084041239123,,Tres Lagunas/Adolfo Alsina [06007A19]
v3_p21,579,Tres Picos,Buenos Aires,Tornquist,Tornquist,auto_ok,localidades-censales,06819080,Tres Picos,Tornquist,-38.2884025052379,-62.210073686413,,
v3_p21,392,Tres Sargentos,Buenos Aires,Carmen de Areco,Carmen de Areco,auto_ok,localidades-censales,06161030,Tres Sargentos,Carmen de Areco,-34.4664671152993,-59.9993946648954,,
v3_p21,619,Triunvirato,Buenos Aires,Lincoln,Lincoln,auto_ok,localidades-censales,06469110,Triunvirato,Lincoln,-34.6758379792473,-61.4657087059049,,
v3_p21,823,Tronge,Buenos Aires,Trenque Lauquen,Trenque Lauquen,auto_ok,localidades-censales,06826060,Trongé,Trenque Lauquen,-36.4603092402658,-62.4871229040303,,
v3_p21,705,Tuyutí,Buenos Aires,San Andrés de Giles,San Andrés de Giles,flag_bahra,asentamientos,06728A10,Tuyutí,San Andrés de Giles,-34.5204623120518,-59.6725319175543,,Tuyutí/San Andrés de Giles [06728A10]
v3_p21,478,Udaquiola,Buenos Aires,Ayacucho,Ayacucho,auto_ok,localidades-censales,06042040,Udaquiola,Ayacucho,-36.5623187085811,-58.5342947787006,,
v3_p21,463,Unzué,Buenos Aires,Bolívar,Bolívar,flag_variante_bahra,asentamientos,06105A13,Mariano Unzué,Bolívar,-36.1373008964692,-61.0078227743231,,Mariano Unzué/Bolívar [06105A13]
v3_p22,138,Urdampilleta,Buenos Aires,Bolívar,Bolívar,auto_ok,localidades-censales,06105070,Urdampilleta,Bolívar,-36.4271722792919,-61.4161624553726,,
v3_p22,357,Uribelarrea,Buenos Aires,Cañuelas,Cañuelas,auto_ok,localidades-censales,06134080,Uribelarrea,Cañuelas,-35.1237982777546,-58.8921038171189,,
v3_p22,298,Uriburu,La Pampa,Catriló,Catriló,auto_ok,localidades-censales,42028040,Uriburu,Catriló,-36.5062619465026,-63.8600321293575,,
v3_p22,354,Urquiza,Buenos Aires,Pergamino,Pergamino,auto_ok,localidades-censales,06623050,Urquiza,Pergamino,-33.923055807155,-60.3811824095264,,
v3_p22,723,Vagues,Buenos Aires,San Antonio de Areco,San Antonio de Areco,auto_ok,localidades-censales,06735040,Vagues,San Antonio de Areco,-34.2987200832789,-59.4445967184558,,
v3_p22,303,Valdés,Buenos Aires,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,06854090,Valdés,25 de Mayo,-35.6479335038384,-60.4656498402767,,
v3_p22,758,Valentín Gómez,Buenos Aires,Rivadavia,Rivadavia,flag_bahra,asentamientos,06679A06,Valentín Gómez,Rivadavia,-35.6498230069269,-63.2550989086405,,Valentín Gómez/Rivadavia [06679A06]
v3_p22,864,Vallimanca,Buenos Aires,Bolívar,Bolívar,flag_bahra,asentamientos,06105A21,Vallimanca,Bolívar,-36.342899216148,-61.0330238156088,,Vallimanca/Bolívar [06105A21]
v3_p22,782,Vázquez,Buenos Aires,González Chaves,Adolfo Gonzales Chaves,flag_variante,,06014040,Vásquez,Adolfo Gonzales Chaves,-38.176514629101,-60.1715323552449,,Vásquez/Adolfo Gonzales Chaves [06014040]
v3_p22,112,Vedia,Buenos Aires,Leandro N. Alem,Leandro N. Alem,auto_ok,localidades-censales,06462060,Vedia,Leandro N. Alem,-34.4979073052789,-61.5423378023687,,
v3_p22,47,25 de Mayo,Buenos Aires,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,06854100,25 de Mayo,25 de Mayo,-35.4323790352212,-60.1716277553696,,
v3_p22,383,Velloso,Buenos Aires,Tapalqué,Tapalqué,auto_ok,localidades-censales,06798030,Velloso,Tapalqué,-36.1195335164104,-59.6517269033189,,
v3_p22,701,Vergara,Buenos Aires,Magdalena,Magdalena | Punta Indio,flag_bahra,asentamientos,06505A13,Vergara,Magdalena,-35.383479882281,-57.8034258660725,,Vergara/Magdalena [06505A13]
v3_p22,110,Verónica,Buenos Aires,Magdalena,Magdalena | Punta Indio,auto_ok,localidades-censales,06655040,Verónica,Punta Indio,-35.3881552142501,-57.3371601623743,,
v3_p22,468,Vértiz,La Pampa,Chapaleufú,Chapaleufú,auto_ok,localidades-censales,42056060,Vértiz,Chapaleufú,-35.4274527599415,-63.9099651451605,,
v3_p22,794,Víboras,Buenos Aires,Puán,Puán,flag_bahra,asentamientos,06651A12,Víboras,Puán,-37.6953490676936,-62.8044379341661,,Víboras/Puán [06651A12]
v3_p22,310,Vivoratá,Buenos Aires,Mar Chiquita,Mar Chiquita,auto_ok,localidades-censales,06518070,Vivoratá,Mar Chiquita,-37.6619411833987,-57.6687982154862,,
v3_p22,197,Vicente Casares,Buenos Aires,Cañuelas,Cañuelas,flag_bahra,localidades,06134080,Vicente Casares,Cañuelas,-34.9655362562693,-58.6518407731212,,Vicente Casares/Cañuelas [06134080]
v3_p22,10,Vicente López,Buenos Aires,Vicente López,Vicente López,auto_ok,localidades-censales,06861010,Vicente López,Vicente López,-34.5275557594499,-58.5030975311771,,
v3_p22,143,Victorica,La Pampa,Loventué,Loventué,auto_ok,localidades-censales,42098050,Victorica,Loventué,-36.2164839315882,-65.437086832443,,
v3_p22,523,Victorino de la Plaza,Buenos Aires,Guaminí,Guaminí,flag_bahra,asentamientos,06399A15,Victorino de la Plaza,Guaminí,-36.6217706404874,-62.6707372933421,,Victorino de la Plaza/Guaminí [06399A15]
v3_p22,488,Vieytes,Buenos Aires,Magdalena,Magdalena | Punta Indio,auto_ok,localidades-censales,06505050,Vieytes,Magdalena,-35.269568396303,-57.5757117447539,,
v3_p22,823,Vigilancia,Buenos Aires,Lincoln,Lincoln,flag_variante_bahra,asentamientos,06469A06,Fortín Vigilancia,Lincoln,-35.1097525325126,-61.6734037367717,,Fortín Vigilancia/Lincoln [06469A06]
v3_p22,695,Vilela,Buenos Aires,Las Flores,Las Flores,flag_bahra,asentamientos,06455A22,Vilela,Las Flores,-35.8468806124004,-59.0350955587029,,Vilela/Las Flores [06455A22]
v3_p22,535,Villa Espil,Buenos Aires,San Andrés de Giles,San Andrés de Giles,auto_ok,localidades-censales,06728060,Villa Espil,San Andrés de Giles,-34.5052790391016,-59.3382364169119,,
v3_p22,262,Villa Gessell,Buenos Aires,General Juan Madariaga,General Juan Madariaga | Pinamar | Villa Gesell,flag_variante,,06868020,Villa Gesell,Villa Gesell,-37.2497240324505,-56.9678616849268,,Villa Gesell/Villa Gesell [06868020]
v3_p22,496,Villa Harding Green,Buenos Aires,Bahía Blanca,Bahía Blanca,flag_sin_match,,,,,,,,
v3_p22,167,Villa Iris,Buenos Aires,Puán,Puán,auto_ok,localidades-censales,06651110,Villa Iris,Puán,-38.171747781365,-63.2355559145704,,
v3_p22,346,Villa Lía,Buenos Aires,San Antonio de Areco,San Antonio de Areco,auto_ok,localidades-censales,06735030,Villa Lía,San Antonio de Areco,-34.1230849891832,-59.4304979675286,,
v3_p22,218,Villalonga,Buenos Aires,Patagones,Patagones,auto_ok,localidades-censales,06602070,Villalonga,Patagones,-39.9174672692849,-62.6189019197015,,
v3_p22,802,Villa María,Buenos Aires,Alberti,Alberti,auto_ok,localidades-censales,06021060,Villa María,Alberti,-34.8878007536355,-60.339840966265,,
v3_p22,352,Villa Mirasol,La Pampa,Quemú-Quemú,Quemú Quemú,auto_ok,localidades-censales,42119060,Villa Mirasol,Quemú Quemú,-36.0764284316936,-63.8863538159604,,
v3_p22,489,Villa Nueva,Buenos Aires,General Paz,General Paz,flag_sin_match,,,,,,,,
v3_p22,215,Villa Numancia,Buenos Aires,San Vicente,San Vicente | Presidente Perón,flag_sin_match,,,,,,,,
v3_p22,123,Villa Ramallo,Buenos Aires,Ramallo,Ramallo,auto_ok,localidades-censales,06665060,Villa Ramallo,Ramallo,-33.4978678876513,-60.065527605439,,
v3_p22,228,Villa Rosa,Buenos Aires,Pilar,Pilar | Malvinas Argentinas,flag_bahra,localidades,0663804014,Villa Rosa,Pilar,-34.4152919195327,-58.8695488420707,,Villa Rosa/Pilar [0663804014]
v3_p22,349,Villars,Buenos Aires,Marcos Paz,Marcos Paz,flag_depto,,06329040,Villars,General Las Heras,-34.8260113108452,-58.9390543050322,17,Villars/General Las Heras [06329040]
v3_p22,327,Villa Saboya,Buenos Aires,General Villegas,General Villegas,auto_ok,localidades-censales,06392110,Villa Saboya,General Villegas,-34.459973849085,-62.6491960994875,,
v3_p22,364,Villa Sauce,Buenos Aires,General Villegas,General Villegas,flag_variante,,06392120,Villa Sauze,General Villegas,-35.2857701693627,-63.368360528573,,Villa Sauze/General Villegas [06392120]
v3_p22,848,Villa Sena,Buenos Aires,Rivadavia,Rivadavia,flag_bahra,asentamientos,06679A07,Villa Sena,Rivadavia,-35.6301689138421,-62.8933279176174,,Villa Sena/Rivadavia [06679A07]
v3_p22,643,Viñas,Buenos Aires,Bartolomé Mitre,Arrecifes | Capitán Sarmiento,flag_variante,,06077030,Viña,Arrecifes,-33.9918997449433,-60.2256161202229,,Viña/Arrecifes [06077030]
v3_p23,709,Vuelta de Obligado,Buenos Aires,San Pedro,San Pedro,flag_sin_match,,,,,,,,
v3_p23,370,Warnes,Buenos Aires,Bragado,Bragado,auto_ok,localidades-censales,06112100,Warnes,Bragado,-34.9099843322177,-60.5381265800083,,
v3_p23,178,Winifreda,La Pampa,Conhello,Conhelo,auto_ok,localidades-censales,42035060,Winifreda,Conhelo,-36.2274923532513,-64.2334530268491,,
v3_p23,771,Yutuyaco,Buenos Aires,Adolfo Alsina,Adolfo Alsina,flag_bahra,asentamientos,06007110,Yutuyaco,Adolfo Alsina,-36.9873204072125,-63.1320279056445,,Yutuyaco/Adolfo Alsina [06007110]
v3_p23,583,Zapiola,Buenos Aires,Lobos,Lobos,auto_ok,localidades-censales,06483060,Zapiola,Lobos,-35.0581056193109,-59.0415765038789,,
v3_p23,23,Zárate,Buenos Aires,Zárate,Zárate,auto_ok,localidades-censales,06882040,Zárate,Zárate,-34.0957447885433,-59.0242961539098,,
v3_p23,484,Zavalía,Buenos Aires,General Viamonte,General Viamonte,auto_ok,localidades-censales,06385050,Zavalía,General Viamonte,-34.8955972467887,-61.0074712439266,,
v3_p23,436,Zelaya,Buenos Aires,Pilar,Pilar | Malvinas Argentinas,flag_bahra,localidades,0663804015,Zelaya,Pilar,-34.3715664829895,-58.8694503722801,,Zelaya/Pilar [0663804015]
v3_p23,395,Zenón Videla Dorna,Buenos Aires,Monte,Monte,auto_ok,localidades-censales,06547030,Zenón Videla Dorna,Monte,-35.5447734044526,-58.8855911917932,,
v4_p01,393,Aarón Castellanos,Santa Fe,General López,General López,auto_ok,localidades-censales,82042010,Aarón Castellanos,General López,-34.3327327685606,-62.3740152362996,,
v4_p01,154,Acebal,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084010,Acébal,Rosario,-33.2417509715646,-60.8365149917432,,
v4_p01,188,Achiras,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098010,Achiras,Río Cuarto,-33.1744577612918,-64.9920173611892,,
v4_p01,174,Adelia María,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098020,Adelia María,Río Cuarto,-33.6320961628939,-64.021610565103,,
v4_p01,565,Agua de Oro,Córdoba,Colón,Colón,auto_ok,localidades-censales,14021010,Agua de Oro,Colón,-31.066448360111,-64.3021382451288,,
v4_p01,594,Agua de Ramón,Córdoba,Minas,Minas,flag_bahra,asentamientos,14070A00,Agua de Ramón,Minas,-30.8508454078099,-65.3651231740995,,Agua de Ramón/Minas [14070A00]
v4_p01,381,Albarrellos,Santa Fe,Rosario,Rosario,flag_variante,,82084020,Albarellos,Rosario,-33.2395147864442,-60.6368410745967,,Albarellos/Rosario [82084020]
v4_p01,143,Alcira,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098030,Alcira,Río Cuarto,-32.7588022342519,-64.3341190350383,,
v4_p01,67,Alcorta,Santa Fe,Constitución,Constitución,auto_ok,localidades-censales,82028010,Alcorta,Constitución,-33.5381908145311,-61.1239054065715,,
v4_p01,339,Aldao,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021010,Aldao,Castellanos,-30.9805613207763,-61.7433512131028,,
v4_p01,503,Aldao,Santa Fe,San Lorenzo,San Lorenzo,auto_ok,localidades-censales,82119010,Aldao,San Lorenzo,-32.7036174158477,-60.8155041644391,,
v4_p01,189,Alejandra,Santa Fe,San Javier,San Javier,auto_ok,localidades-censales,82098010,Alejandra,San Javier,-29.9091462650432,-59.8271539631043,,
v4_p01,155,Alejandro,Córdoba,Juárez Celman,Juárez Celman,flag_variante,,14056010,Alejandro Roca,Juárez Celman,-33.3535975392926,-63.7177324037015,,Alejandro Roca/Juárez Celman [14056010]
v4_p01,145,Alejo Ledesma,Córdoba,Marcos Juárez,Marcos Juárez,auto_ok,localidades-censales,14063010,Alejo Ledesma,Marcos Juárez,-33.605468530552,-62.6260082197532,,
v4_p01,248,Alicia,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140010,Alicia,San Justo,-31.9388455762237,-62.464199859417,,
v4_p01,93,Almafuerte,Córdoba,Tercero Arriba,Tercero Arriba,auto_ok,localidades-censales,14161010,Almafuerte,Tercero Arriba,-32.1922811622835,-64.2544277722082,,
v4_p01,629,Alpa Corral,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098040,Alpa Corral,Río Cuarto,-32.6937013127228,-64.7172488139417,,
v4_p01,26,Alta Gracia,Córdoba,Santa María,Santa María,auto_ok,localidades-censales,14147010,Alta Gracia,Santa María,-31.6579044755116,-64.4338468229567,,
v4_p01,702,Altautina,Córdoba,San Alberto,San Alberto,auto_ok,localidades-censales,14126005,Altautina,San Alberto,-31.789476865256,-65.166342155668,,
v4_p01,415,Alto Alegre,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182020,Alto Alegre,Unión,-32.346850725576,-62.8842161736892,,
v4_p01,199,Altos de Chipión,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140020,Altos de Chipión,San Justo,-30.9572155879209,-62.338317355547,,
v4_p01,168,Alto Verde,Santa Fe,La Capital,La Capital,flag_sin_match,,,,,,,,
v4_p01,137,Alvarez,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084030,Álvarez,Rosario,-33.1281198683,-60.8063422393053,,
v4_p01,340,Alvear,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084040,Alvear,Rosario,-33.0578573019617,-60.6199523402006,,
v4_p01,597,Amboy,Córdoba,Calamuchita,Calamuchita,auto_ok,localidades-censales,14007010,Amboy,Calamuchita,-32.1764309839373,-64.5750940980819,,
v4_p01,315,Ambrosetti,Santa Fe,San Cristóbal,San Cristóbal,auto_ok,localidades-censales,82091020,Ambrosetti,San Cristóbal,-30.0151139675007,-61.5761950937081,,
v4_p01,634,Ambul,Córdoba,San Alberto,San Alberto,auto_ok,localidades-censales,14126010,Ambul,San Alberto,-31.4905770344961,-65.0539518278405,,
v4_p01,524,Ana Zumarán,Córdoba,General San Martín,General San Martín,flag_depto,,14182030,Ana Zumarán,Unión,-32.3905234084175,-63.0573516361528,59,Ana Zumarán/Unión [14182030]
v4_p01,290,Andino,Santa Fe,Iriondo,Iriondo,flag_variante,,82056110,Pueblo Andino,Iriondo,-32.669898746244,-60.8755282895566,,Pueblo Andino/Iriondo [82056110]; Villa La Ribera (Pueblo Andino)/Iriondo [82056170]
v4_p01,650,Angélica,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021020,Angélica,Castellanos,-31.5507033763133,-61.5464708398049,,
v4_p01,471,Angeloni,Santa Fe,San Justo,San Justo,auto_ok,localidades-censales,82112010,Angeloni,San Justo,-30.8556189584065,-60.6503040500229,,
v4_p01,574,Anizacate,Córdoba,Santa María,Santa María,flag_variante,,14147020,Anisacate,Santa María,-31.7122361660026,-64.4041832956313,,Anisacate/Santa María [14147020]; Los Talas de Anisacate/Santa María [14147195]; Valle de Anisacate/Santa María [14147300]
v4_p01,74,Arequito,Santa Fe,Caseros,Caseros,auto_ok,localidades-censales,82014010,Arequito,Caseros,-33.1448133455284,-61.4696553532541,,
v4_p01,82,Arias,Córdoba,Marcos Juárez,Marcos Juárez,auto_ok,localidades-censales,14063020,Arias,Marcos Juárez,-33.6421312323116,-62.4040008024569,,
v4_p01,581,Arminda,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084060,Arminda,Rosario,-33.2645146426408,-60.967775762544,,
v4_p01,59,Armstrong,Santa Fe,Belgrano,Belgrano,auto_ok,localidades-censales,82007010,Armstrong,Belgrano,-32.7852529555294,-61.6032242663009,,
v4_p01,278,Arocena,Santa Fe,San Jerónimo,San Jerónimo,auto_ok,localidades-censales,82105010,Arocena,San Jerónimo,-32.0824446165708,-60.9769790603943,,
v4_p01,97,Arroyito,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140030,Arroyito,San Justo,-31.4191287884059,-63.0509462742232,,
v4_p01,616,Arroyo Algodón,Córdoba,General San Martín,General San Martín,auto_ok,localidades-censales,14042010,Arroyo Algodon,General San Martín,-32.2012255246333,-63.164951431503,,
v4_p01,757,Arroyo Alvarez,Córdoba,Río Segundo,Río Segundo,flag_variante_bahra,asentamientos,14119A00,Arroyo de Álvarez Sur,Río Segundo,-31.5975811965671,-63.2459422910274,,Arroyo de Álvarez Sur/Río Segundo [14119A00]
v4_p01,590,Arroyo Cabral,Córdoba,General San Martín,General San Martín,auto_ok,localidades-censales,14042020,Arroyo Cabral,General San Martín,-32.4894823661272,-63.4023651418236,,
v4_p02,291,Arroyo Ceibal,Santa Fe,General Obligado,General Obligado,auto_ok,localidades-censales,82049010,Arroyo Ceibal,General Obligado,-28.7230018180977,-59.4778433618273,,
v4_p02,222,Arrufó,Santa Fe,San Cristóbal,San Cristóbal,auto_ok,localidades-censales,82091030,Arrufo,San Cristóbal,-30.2322649090607,-61.7281680721824,,
v4_p02,249,Arteaga,Santa Fe,Caseros,Caseros,auto_ok,localidades-censales,82014020,Arteaga,Caseros,-33.092685224785,-61.7920322586256,,
v4_p02,488,Ascochinga,Córdoba,Colón,Colón,auto_ok,localidades-censales,14021020,Ascochinga,Colón,-30.9590969425315,-64.2727699019243,,
v4_p02,450,Ascochingas,Santa Fe,La Capital,La Capital,flag_sin_match,,,,,,,,
v4_p02,666,Asunta,Córdoba,Juárez Celman,Juárez Celman,flag_variante,,14056020,Assunta,Juárez Celman,-33.6339790347279,-63.2247930357316,,Assunta/Juárez Celman [14056020]
v4_p02,237,Ataliva,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021030,Ataliva,Castellanos,-30.9981187823937,-61.4325186889204,,
v4_p02,612,Aurelia,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021040,Aurelia,Castellanos,-31.419744412422,-61.4225288257251,,
v4_p02,318,Ausonia,Córdoba,General San Martín,General San Martín,auto_ok,localidades-censales,14042030,Ausonia,General San Martín,-32.6619200533415,-63.2431781094421,,
v4_p02,595,Avellaneda,Córdoba,Ischilín,Ischilín,auto_ok,localidades-censales,14049010,Avellaneda,Ischilín,-30.5942657948633,-64.205655638413,,
v4_p02,68,Avellaneda,Santa Fe,General Obligado,General Obligado,auto_ok,localidades-censales,82049020,Avellaneda,General Obligado,-29.1175157173031,-59.6586299414662,,
v4_p02,390,Bajo Chico,Córdoba,Santa María,Santa María,flag_bahra,asentamientos,14147A01,Bajo Chico,Santa María,-31.6981925205111,-64.3198618686378,,Bajo Chico/Santa María [14147A01]
v4_p02,98,Balnearia,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140040,Balnearia,San Justo,-31.0128438604882,-62.6652934382487,,
v4_p02,158,Ballesteros,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182040,Ballesteros,Unión,-32.5416767759915,-62.9807815199947,,
v4_p02,125,Barrancas,Santa Fe,San Jerónimo,San Jerónimo,auto_ok,localidades-censales,82105030,Barrancas,San Jerónimo,-32.2347171454475,-60.9836243525416,,
v4_p02,744,Barreto,Córdoba,Juárez Celman,Juárez Celman,flag_bahra,asentamientos,14056A01,Barreto,Juárez Celman,-33.3532038518453,-63.3027147576059,,Barreto/Juárez Celman [14056A01]
v4_p02,474,Baver y Sigel,Santa Fe,Castellanos,Castellanos,flag_variante,,82021060,Bauer y Sigel,Castellanos,-31.2716204932089,-61.9431505231348,,Bauer y Sigel/Castellanos [82021060]
v4_p02,12,Bell-Ville,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182060,Bell Ville,Unión,-32.6303014040211,-62.6888050048076,,
v4_p02,432,Bengolea,Córdoba,Juárez Celman,Juárez Celman,auto_ok,localidades-censales,14056030,Bengolea,Juárez Celman,-33.0301555686746,-63.6734078458093,,
v4_p02,355,Benjamín Gould,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182070,Benjamí­n Gould,Unión,-33.5874398718828,-62.7281770733369,,
v4_p02,221,Berabevú,Santa Fe,Caseros,Caseros,flag_variante,,82014030,Beravebú,Caseros,-33.3408814941843,-61.8621438845322,,Beravebú/Caseros [82014030]
v4_p02,483,Berna,Santa Fe,General Obligado,General Obligado,auto_ok,localidades-censales,82049030,Berna,General Obligado,-29.2726339032767,-59.8454667208731,,
